id;Area;MajorAxisLength;MinorAxisLength;Eccentricity;ConvexArea;EquivDiameter;Extent;Perimeter;Roundness;AspectRation
286;5250;1242806183;5481120375;0.897493458;5332;8175883811;0.542355372;291454;0.776656761;2267430923
287;5347;1253970223;5530187602;0.897500092;5497;8251067716;0.565221987;299788;0.74763833;2267500333
288;5985;1327895598;5855567096;0.897523846;6140;8729455123;0.676729986;31669;0.749903393;2267748924
289;4881;1194916115;5269032762;0.897529607;4995;7883325579;0.627700617;2805;0.779566092;2267809234
290;5667;1290742991;5691197897;0.897544356;5791;8494379612;0.642954391;305872;0.761173449;2267963643
291;5555;1290807906;5688186745;0.897669803;5787;8410021207;0.526041667;32158;0.675018795;2269278355
292;6776;1411236288;6217534592;0.897716491;6943;928841814;0.579343365;337028;0.749637485;2269768294
293;5110;1222136145;5373494502;0.898154243;5245;8066135428;0.753020925;287462;0.77708742;2274378701
294;5117;1238644522;544293035;0.898278625;5225;8071658287;0.780625477;293548;0.746220249;2275694235
295;5138;123991228;5448500011;0.898278672;5304;8088204239;0.54485684;29724;0.730784721;2275694736
296;4179;1185822997;5206616637;0.898451884;5019;729442805;0.418947368;448305;0.261297389;2277530842
297;4023;109419762;4803406538;0.898492465;4120;7156984483;0.840928094;262097;0.735928796;2277961715
298;6213;1351197917;5931434447;0.898498792;6370;8894176348;0.599132112;319883;0.763007658;2278028913
299;5680;1286306201;564069029;0.898722176;5859;8504117011;0.64137308;319702;0.698340924;2280405651
300;5259;1251644596;5467086487;0.899562415;5435;8182888711;0.642124542;298057;0.743899699;2289417954
301;5442;1268097594;5535515604;0.899693942;5528;832404325;0.791563636;297395;0.773216435;2290839165
302;4196;1117977586;488009917;0.899698745;4290;7309249708;0.537948718;26464;0.752894922;2290891123
303;3638;1037527928;4526165673;0.899827836;3723;6805913211;0.559950747;242294;0.778730598;2292288889
304;5256;124904374;5445602198;0.899955528;5353;8180554411;0.591891892;292906;0.769854556;2293674225
305;5374;1264776571;5508589466;0.900170082;5526;8271873617;0.537937938;300022;0.750241913;229600804
306;6136;1344606566;5854608192;0.900230224;6341;8838890115;0.56293578;346308;0.642939586;2296663622
307;5228;1245148772;5421520552;0.900231555;5366;8158735404;0.71420765;295253;0.753627617;2296678136
308;6083;1348275164;5857195048;0.900709775;6201;8800634154;0.536136083;317671;0.757482389;2301912694
309;5124;1249396755;542487085;0.900816877;5391;807717737;0.538235294;308355;0.677200071;2303090322
310;4337;1137689435;4939653936;0.900824698;4453;7431042932;0.545260246;269387;0.751010516;2303176396
311;6171;1358597438;5881014204;0.901454467;6380;8864062968;0.737275986;321246;0.751432462;2310141398
312;6623;1404063965;6077690138;0.901459146;6811;9182954592;0.559138877;341702;0.712803096;23101934
313;5862;1332444458;5758988352;0.9017719;6053;8639288287;0.546064276;32215;0.709805576;2313677987
314;5089;1235226615;5334879907;0.901923974;5244;8049544113;0.647043865;29336;0.743088467;2315378484
315;5791;131629047;5684208808;0.901952409;5938;8586809771;0.803747398;316987;0.724236695;2315696898
316;4722;1190063356;513813348;0.901991908;4820;7753861703;0.564832536;278741;0.763719957;2316139432
317;4019;1101418199;4754017615;0.90205221;4122;7153425564;0.552971932;257486;0.761764323;2316815562
318;5455;1282147081;5533510202;0.902073926;5627;8333979672;0.734779095;306914;0.727731578;2317059217
319;4873;1208171894;5210565058;0.902219665;4974;7876862511;0.587108434;283668;0.761001621;2318696496
320;5555;1290205405;5563227728;0.902261482;5733;8410021207;0.749662618;305326;0.748800888;231916698
321;4555;1180977083;5090915187;0.902315363;4731;7615514511;0.707298137;283186;0.713764078;2319773635
322;6375;1380376883;5949805441;0.90233874;6542;9009385161;0.699626866;331535;0.728838468;232003701
323;3991;1098486599;4731982512;0.902460367;4119;7128463385;0.727223032;261089;0.735723185;2321408831
324;5267;1263149145;5441165575;0.902465603;5382;8189110258;0.851163542;296211;0.754346393;2321467942
325;6381;1390922395;5990157146;0.902513877;6651;9013623874;0.538208502;339413;0.696051965;2322013197
326;3799;1074901282;4623892946;0.902748339;3923;6954881042;0.526104418;256222;0.727187364;2324667319
327;4491;1230370935;5289732251;0.902862282;5426;756182438;0.535982814;434235;0.299297624;2325960705
328;5633;1302621314;5596028775;0.903020474;5756;8468859637;0.682787879;305169;0.760096593;2327760214
329;4335;1149435821;4937002437;0.903059593;4479;7429329328;0.747413793;280136;0.694162454;2328205903
330;5263;1259803048;5410522429;0.903079379;5381;8186000076;0.579306549;292518;0.772926226;2328431431
331;3571;1043276353;4480273426;0.90309414;3688;67429507;0.546693203;249248;0.72233116;2328599738
332;5447;1290803;5539471737;0.903233579;5651;8327866353;0.665079365;310785;0.708675046;2330191507
333;5559;1300598902;5581294139;0.903241493;5696;8413048573;0.810586177;307947;0.736638788;2330281955
334;6717;1439124976;616740398;0.90351695;6988;9247891664;0.706755051;353285;0.676292881;2333437182
335;4745;1198611577;5135134765;0.903578014;4840;7772722586;0.792285857;278571;0.768376855;2334138503
336;5086;1246260959;5336725831;0.903675005;5205;8047171133;0.635432284;293409;0.742402383;2335253858
337;5427;1280663147;5483162027;0.903707581;5557;8312563389;0.584806035;300597;0.754745273;2335628859
338;5601;1304379451;5581780631;0.903813708;5752;8444770388;0.676449275;308667;0.738745817;233685187
339;5230;1256229894;5374148331;0.903873539;5349;816029584;0.845184228;294789;0.756291127;233754228
340;6601;1417730175;6063224136;0.903934354;6832;9167690132;0.737871675;347364;0.687464035;2338244708
341;5369;1272987968;5443345386;0.903966238;5576;8268024622;0.6162764;310778;0.698558422;2338613257
342;6659;14234725;6086592873;0.903973886;6882;9207878218;0.558125891;353032;0.671414526;2338701684
343;4761;1207373788;5159419579;0.90409771;4881;7785816253;0.531124498;28333;0.74528593;2340134912
344;4808;1210657867;5171361378;0.904179361;4928;7824152178;0.506852203;287874;0.729070353;2341081542
345;3992;1097155482;4681157756;0.904410629;4120;7129356396;0.611613299;260462;0.739454838;2343769511
346;5068;1242348815;5299859978;0.904440404;5159;8032918531;0.533249158;28812;0.767184214;2344116298
347;4393;1152274784;4914862456;0.904470763;4493;7478864433;0.69487504;268805;0.764005319;2344470053
348;4737;1201209915;5118395809;0.904674487;4855;7766167474;0.592717718;280459;0.756788434;2346848427
349;5229;1255654589;5347694772;0.904775419;5350;8159515659;0.578429204;29222;0.769500016;2348029651
350;5047;124084748;5277875015;0.905031579;5174;8016258468;0.570411392;291699;0.745372367;235103612
351;5204;1255864509;5340982683;0.905060258;5302;8139986849;0.575663717;292196;0.765946823;235137349
352;4262;113529303;4827920161;0.905072347;4355;7366509988;0.650289899;265142;0.761844354;235151575
353;5172;1253959043;5330208661;0.905160295;5331;8114921395;0.560832791;305701;0.695464012;2352551509
354;5910;1342316812;5705443377;0.905172469;6093;8674586854;0.531283711;321441;0.718778046;2352695003
355;6829;1449073336;6156537661;0.905258916;7092;9324673105;0.575412875;357414;0.67177503;2353714728
356;4425;1155183228;4906249966;0.905326557;4514;7506054213;0.609504132;270072;0.762366875;2354513601
357;4634;118805766;5043880144;0.90540523;4726;7681270761;0.525933492;27857;0.750407568;2355443876
358;4394;1162937463;4933311864;0.905563246;4511;7479715609;0.532218992;274946;0.730424118;2357315927
359;5497;1297610596;5503706832;0.905595865;5686;8366001301;0.646021859;307543;0.730338017;2357702973
360;5230;1270159877;5386276766;0.90563274;5412;816029584;0.741213152;297081;0.744666469;2358140757
361;6349;1399708612;59254473;0.905973527;6537;8990994311;0.78547569;334743;0.712019984;2362199074
362;5655;1309221608;5539486495;0.906076934;5756;8485381326;0.747620307;304449;0.76667865;2363434967
363;7074;147138743;6221498302;0.906208044;7238;949046708;0.551321019;346714;0.739489757;2365004953
364;4726;1200437924;5074565115;0.906257466;4809;775714515;0.761030596;277216;0.772799791;2365597637
365;5973;1352677147;5717892838;0.906265304;6180;8720699399;0.540151926;3223;0.722573064;2365691672
366;7022;1474293134;6230497029;0.906312057;7257;9455521182;0.580666501;362021;0.673291547;2366252847
367;7112;1478905453;6246606562;0.906418672;7276;9515923309;0.538135593;352718;0.718366986;2367534178
368;5793;1335949267;5642123689;0.906441831;5930;8588292428;0.766269841;31185;0.748551863;2367812796
369;6472;1404275867;5923182036;0.906690674;6709;9077668386;0.732126697;348085;0.671239887;2370813286
370;6785;1443587743;6084233271;0.906844148;6981;9294584612;0.536194089;342257;0.727872041;2372669947
371;4433;1161939725;4895934176;0.906894063;4564;7512836283;0.617753623;269153;0.768969555;2373274809
372;5673;1324816506;5572407565;0.907238159;5831;8498875183;0.591307067;313011;0.727618022;2377458021
373;5463;1291862369;543029021;0.907363953;5576;8340088508;0.734866828;300885;0.758298138;2378993238
374;6264;139180131;5845366738;0.907530714;6497;8930606087;0.57127223;330709;0.719729966;2381033342
375;6067;1366145396;5737269718;0.907542429;6214;8789052462;0.563481007;320902;0.740353291;2381176872
376;5709;1326956228;5568618329;0.907684381;5834;8525798825;0.575388027;309712;0.747917752;2382918257
377;6230;1382095558;5799418631;0.907704244;6322;8906336151;0.839057239;320105;0.764034545;2383162254
378;4815;1220421307;5119475302;0.907762609;4913;7829845725;0.639952153;28475;0.746240285;2383879665
379;5771;1342851441;5632429689;0.90778397;5929;8571969093;0.677824759;312835;0.741020574;2384142396
380;6003;1359417416;5701859044;0.907785827;6112;8742572269;0.620465116;316558;0.752786151;2384165244
381;6290;1390147323;5828623371;0.907856518;6446;8949121039;0.672008547;322198;0.76140343;2385035427
382;3865;1092221888;4578398888;0.907902169;3985;7015034455;0.585606061;255508;0.743961322;2385597924
383;3400;1032901421;4328497882;0.907957597;3516;6579524642;0.613054454;242117;0.728850092;238628145
384;6890;146177056;6125272911;0.907971892;7052;9366226809;0.57806863;343917;0.732018064;2386457846
385;4889;1228211457;5146334912;0.90798139;5059;7889783352;0.571879752;291359;0.723724085;2386575063
386;5790;1334634273;5591659689;0.908002065;5986;8586068346;0.719076006;315483;0.731032195;2386830293
387;5807;133881794;5600515296;0.908300678;5966;8598663871;0.703622925;316194;0.729885004;2390526352
388;5331;1286889548;5381889593;0.908350771;5471;82387135;0.658798814;303102;0.7291904;2391148176
389;5465;1302739254;5448061344;0.90835477;5615;8341615019;0.607222222;306907;0.729098899;2391197843
390;4728;1213226446;5071577122;0.908436006;4859;7758786353;0.511688312;285184;0.730528258;2392207428
391;6125;1374244119;5743165941;0.908486346;6288;8830963827;0.677244582;323587;0.735078678;2392833732
392;6083;1379956035;5766596082;0.908501039;6262;8800634154;0.653032743;324563;0.725654115;2393016634
393;6121;1378932058;576131887;0.908534332;6234;8828079776;0.75363211;322073;0.741521259;2393431242
394;4548;1189054023;4966997344;0.908572682;4647;7609660603;0.816810345;276025;0.750124729;2393909118
395;5040;1252643871;5232501448;0.908577371;5188;8010697414;0.574424436;291302;0.746368785;2393967558
396;4454;1179279205;492484593;0.908624112;4558;7530610156;0.575526554;273942;0.745835125;2394550452
397;5301;1280022172;5343802216;0.908687345;5416;8215499271;0.732283465;299091;0.744665063;2395339723
398;4311;1160601546;4844034455;0.908735384;4376;7408735167;0.878899083;268026;0.754108849;2395939907
399;5457;1304457155;544259274;0.908800712;5540;83355073;0.869918699;299924;0.762327135;2396756873
400;3136;9932051276;4143641868;0.908815159;3270;6318923336;0.734770384;234781;0.714924239;2396937668
401;5720;1327560217;5537329946;0.908857963;5855;8534008552;0.633444075;309826;0.748807478;2397473566
402;6987;1466962997;6118062105;0.908880638;7242;9431927003;0.562424535;375651;0.622202152;239775761
403;5324;129037623;5380876967;0.908906198;5458;8233302701;0.583388122;300837;0.739239922;2398077931
404;4879;1240033857;5168537529;0.908995392;5021;7881710309;0.712887201;294988;0.704582713;2399196775
405;5533;13083002;5452957006;0.908999558;5682;8393351179;0.654947917;307965;0.733107749;2399249066
406;5097;1262778934;5261389592;0.909066214;5252;8055868643;0.734014977;29967;0.713243729;240008635
407;3753;1078974401;4494078546;0.90912934;3848;691264639;0.586223055;250912;0.749109947;2400880158
408;3675;1076060473;4481011044;0.909168956;3802;6840435167;0.542996454;25287;0.722225121;2401378756
409;5007;1247248074;5190747401;0.90928407;5145;7984428847;0.794761905;291523;0.740358056;2402829454
410;5658;1330157281;5534858972;0.909316297;5827;8487631792;0.746339533;312248;0.729245028;2403236086
411;5454;1306999931;5437499282;0.909351328;5624;8333215752;0.554268293;311871;0.704652524;2403678351
412;5259;1276522495;530920322;0.909405116;5372;8182888711;0.653129657;29714;0.748498263;2404357946
413;6212;1403828578;583242352;0.909608934;6405;8893460548;0.666881374;336803;0.688159974;2406938681
414;4280;1153967443;479325942;0.909651567;4426;7382049344;0.625730994;274231;0.715188526;2407479634
415;4705;1209747517;5021689738;0.909774743;4794;773989151;0.572663096;278623;0.761615131;2409044724
416;5813;1344930235;5581961637;0.909804413;5904;8603104947;0.528983529;311005;0.755223412;2409422211
417;5270;1281784256;531936825;0.909822707;5379;819144212;0.525318979;297276;0.749377729;240965505
418;6133;1383324882;5740293611;0.90983805;6293;8836729105;0.627866503;320388;0.750810515;2409850393
419;4879;1239306004;5141678314;0.909874461;5012;7881710309;0.665984166;291224;0.722913536;2410314159
420;6207;1392741572;5778159612;0.909877664;6323;8889880682;0.752728596;320825;0.757801052;2410354967
421;6875;1463717849;6071394419;0.90991595;7035;9356025796;0.561866623;340726;0.744169758;241084296
422;5463;1309643735;5428666365;0.910042597;5629;8340088508;0.598684932;306634;0.730130428;2412459428
423;7236;150429964;6234924866;0.910061336;7453;959852142;0.553211009;367844;0.672018253;2412698905
424;5104;1264068098;5238486049;0.910088085;5210;8061398536;0.788019145;294219;0.740933276;2413040879
425;5943;1363800864;5649175078;0.910175485;6121;8698771531;0.601518219;321893;0.720763075;2414159316
426;5006;1253132385;5187272624;0.910302119;5170;798363148;0.749625636;292789;0.733822792;2415782774
427;5718;1333679075;5520183645;0.910319425;5826;8532516462;0.593892813;307776;0.758550524;2416004902
428;7365;1521134913;6294989207;0.91035189;7657;9683702415;0.804918033;365062;0.694463393;2416421796
429;5994;1370297517;5668285423;0.910434333;6334;8736016158;0.523676394;34874;0.619331367;2417481504
430;6334;1411434891;5836184935;0.910507283;6511;8980367073;0.712005396;329128;0.734781582;2418420435
431;6676;1444331141;5971033765;0.910544219;6832;9219624288;0.61051669;336166;0.742366933;2418896288
432;5753;1341673184;5546048507;0.910564024;5951;855859048;0.720927318;31755;0.716935365;241915155
433;5516;131609712;544026735;0.91056602;5664;8380447082;0.800813008;305036;0.744958238;2419177285
434;6445;1423807955;5878110107;0.910801612;6583;9058713411;0.59477667;328178;0.751993104;2422220627
435;5642;132723628;547883112;0.910821703;5809;8475622403;0.543859649;322853;0.680194778;2422480727
436;5170;1271641483;5248567756;0.910849074;5277;8113352233;0.752;294451;0.749332104;2422835222
437;5296;1291812458;533142954;0.910862818;5506;8211623852;0.572540541;311647;0.685223012;242301328
438;5551;1331994688;5492936825;0.911009988;5669;8406992752;0.525016552;31151;0.718848061;2424922642
439;7453;153583387;6332285358;0.911046891;7720;9741383027;0.544014599;36662;0.696800862;2425402178
440;5983;1368780111;5643017494;0.911063442;6094;8727996446;0.801258872;315431;0.755649016;2425617344
441;5572;133084582;5486535794;0.911066552;5775;8422879996;0.742537313;318914;0.688452216;2425657774
442;4765;1221619579;503440607;0.911134484;4935;7789086231;0.738988834;286264;0.730700321;2426541607
443;6468;1429495008;5890687675;0.911146889;6721;907486274;0.603358209;3406;0.700632999;2426703106
444;5698;1334361583;5497468691;0.911187269;5796;8517581186;0.551971326;305628;0.766559782;2427229072
445;4205;1144543656;4713968338;0.911245127;4307;7317084314;0.54781136;267246;0.739866625;2427983334
446;6542;144267473;5941414409;0.911259219;6785;9126627582;0.762470863;338258;0.718495828;2428167151
